Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
AMP22_0350	Hornyhead_Chub	6.93017318664974e-06	5.0755700589302e-06	2.14445513178488e-06	6.5935357092085e-06	0.999939554403226	1.76902156332483e-06	6.01709167923209e-06	3.521214771051e-06	3.55672717426903e-06	5.05916334780056e-06	3.08960566729265e-06	3.4418485228474e-06	4.17769367614457e-06	2.92611445714064e-06	6.14419251007904e-06
AMP22_0351	Hornyhead_Chub	4.64005303243209e-06	7.55172326762019e-06	3.90389776560947e-06	6.97745641361366e-06	0.99679081428051	0.00312130069863633	7.28676816914321e-06	6.24471770908549e-06	6.13012460418576e-06	6.12050922176436e-06	7.08087748984296e-06	7.51711564481138e-06	5.42316445047717e-06	1.35971966251647e-05	5.41155135316708e-06
AMP22_0352	Hornyhead_Chub	2.98510729457374e-05	8.53598598075718e-05	5.08945181253715e-06	0.00811266510724686	0.991347793728113	2.44144538523538e-06	0.000287166187241913	8.14886464769762e-06	1.10734821543863e-05	4.29198347637589e-05	8.21942428246813e-06	1.08509621723301e-05	9.69201600918382e-06	9.82390294434731e-06	2.89044090466977e-05
AMP22_0353	Hornyhead_Chub	5.44297655615799e-06	5.39394081304275e-06	2.68108829478394e-06	8.46989430024836e-06	0.999934633433819	2.02758061078113e-06	6.18400105534545e-06	5.06992968477582e-06	4.01763740619662e-06	4.95055068691418e-06	4.1049255399088e-06	5.75376272356969e-06	3.57438697518583e-06	3.1048636599985e-06	4.59152295246471e-06
AMP22_0355	Hornyhead_Chub	3.8922956207982e-06	6.5588641268221e-06	1.90557561113258e-06	5.1879056683356e-06	0.999942177275817	1.95530648128854e-06	5.95017200397227e-06	3.25412925261673e-06	3.45096206805159e-06	6.83978757296844e-06	2.80728246255497e-06	3.9927650880338e-06	3.54025975320681e-06	3.34463884037098e-06	5.14326871624959e-06
AMP22_0356	Hornyhead_Chub	1.37881030297608e-05	2.29122142873801e-05	5.31507384895355e-06	2.01515185842901e-05	0.999819368481636	3.26102887505014e-06	2.90138732943703e-05	9.35201219264411e-06	6.66286836825198e-06	2.0902396004675e-05	7.0472808202546e-06	7.76209724846235e-06	1.16466331502688e-05	7.94275108643611e-06	1.48737523062772e-05
AMP22_0357	Creek_Chub	8.9273423525329e-06	3.25867962377206e-05	4.02019410237582e-06	3.12995252650368e-05	1.2572036799486e-05	2.91810878338094e-06	0.999798608968655	7.99902572775991e-06	6.31574857386976e-06	3.71131355769072e-05	6.03716474438279e-06	8.13908401718517e-06	1.51827472713208e-05	5.79565392936734e-06	2.24847430349476e-05
AMP22_0358	Hornyhead_Chub	6.62757961804325e-06	6.3252175260918e-06	2.75506890476706e-06	7.11409038741675e-06	0.999923731148243	2.51920964887905e-06	8.0733058020616e-06	4.28824128788895e-06	4.21009724393881e-06	6.2568176051263e-06	3.59261318711851e-06	4.43120253834542e-06	6.79216962656863e-06	4.92728529113087e-06	8.35621651241738e-06
AMP22_0359	Hornyhead_Chub	0.00331850853703768	3.15288204656479e-05	3.65963916554431e-06	0.477886075352629	0.518562727044026	2.86420087664931e-06	0.000101468814462927	8.71777872970502e-06	7.24672141333792e-06	1.72886148381135e-05	8.86092077690167e-06	7.94190082298455e-06	9.46757414577294e-06	6.09498493934236e-06	2.75492139263445e-05
AMP22_0360	Hornyhead_Chub	7.05407358701302e-06	5.63204997278422e-06	2.9151667022557e-06	5.04256112427802e-06	0.999939568718274	2.27111527423512e-06	5.12112295631166e-06	3.61778262516698e-06	3.50406902807063e-06	5.86604701019167e-06	3.76158758145856e-06	3.68868992995374e-06	3.91046222433538e-06	3.05465337626326e-06	4.99270121798071e-06
AMP22_0361	Creek_Chub	8.90005436762583e-06	0.252260867172231	3.7658979586928e-06	2.43021711275819e-05	5.58118748535496e-06	2.61973272705075e-06	6.76892715888538e-05	6.32203956278331e-06	6.00213097854184e-06	0.338483884928127	6.06696745433321e-06	6.92452206384911e-06	8.1168543916036e-06	0.40909625209868	1.27051343400186e-05
AMP22_0363	Creek_Chub	1.54537086152092e-05	4.17606487398044e-05	4.5700718502865e-06	8.16041970688069e-05	0.00169737526766465	3.01453410480716e-06	0.998028904815515	1.15593599748199e-05	1.45810029948429e-05	3.1905906444923e-05	1.16338910482447e-05	1.71383042916839e-05	2.13151520558207e-05	5.94570016254943e-06	1.32377686574543e-05
AMP22_0366	Hornyhead_Chub	0.461859586919347	3.0223159156805e-05	0.00778830039679694	0.530132179205616	5.15737089306936e-06	3.4691412425483e-06	7.79570733295316e-05	7.70088634763316e-06	9.27354386046578e-06	2.33340838994404e-05	7.24491427830694e-06	8.14435935832672e-06	9.22226159534763e-06	4.80591824088245e-06	3.34007456197753e-05
AMP22_0367	Hornyhead_Chub	0.0252691582341989	0.000134915893153258	4.25057277309698e-05	0.017824368355363	0.943972094416618	6.06391069272057e-06	0.00316304047348619	1.73004367926985e-05	2.66354899102342e-05	0.000355011616759854	2.78916379046937e-05	3.58548031383098e-05	1.61607998965438e-05	1.00141650572842e-05	0.00909898354471555
AMP22_0368	Hornyhead_Chub	0.0116784123510976	2.23298981336708e-05	0.00178472418536536	5.14516243286921e-05	0.98627137329181	4.57494947726571e-06	5.99276765389747e-05	2.64106376400524e-05	1.46810743501412e-05	2.62544449615547e-05	1.0825423876216e-05	8.81873251610012e-06	1.43101202222525e-05	6.40655196863853e-06	1.94991802320955e-05
AMP22_0369	Hornyhead_Chub	1.29023632274671e-05	9.06365056413906e-05	0.00160351666510804	4.59928823121232e-05	0.997758347302675	1.09310623577235e-05	0.000112385567290852	5.34814444900537e-05	4.93397617115378e-05	6.84743485576726e-05	3.88123147192875e-05	9.87242194344664e-05	1.3027865429047e-05	1.51452896739063e-05	2.82823980092295e-05
AMP22_0370	Common_Shiner	0.756018259972334	0.000127138440648936	0.160311925115685	0.0816023278158779	1.44463146641359e-05	7.92778607851143e-06	0.00146156289612391	5.28725551993093e-05	6.32115607037075e-05	0.000129677172789883	4.23502028075511e-05	5.44843075055094e-05	1.83036751878655e-05	1.64522452637656e-05	7.90597201945892e-05
AMP22_0372	Common_Shiner	0.0113618207316613	1.85190629203277e-05	4.17444403339009e-06	0.988472189287345	5.38770573466163e-06	2.98967941019351e-06	5.35808678682077e-05	5.85591327931906e-06	7.15400376924558e-06	2.5982034454483e-05	6.27497472928292e-06	5.6586619122173e-06	8.85568185592053e-06	4.99816216442281e-06	1.65590382685528e-05
AMP22_0373	Striped_Shiner	0.682479955305656	0.000262340763250491	4.94833657390014e-05	0.108362797559549	5.1990031951847e-06	2.40783777323233e-06	0.208539663876096	1.48552429614759e-05	1.38276875755092e-05	0.000209797269512753	1.03177736859389e-05	1.33988999976521e-05	7.96253840191625e-06	7.08804429992134e-06	2.09044666902315e-05
AMP22_0374	Striped_Shiner	0.483590682034691	2.22128823478784e-05	3.68017819936116e-06	0.516211670880516	5.97992985394644e-06	4.32419436540139e-06	8.57574478992748e-05	7.4565165351425e-06	5.53445979347856e-06	1.81513091660298e-05	5.3927667689691e-06	7.58941947716147e-06	7.51705750275265e-06	5.41168642747948e-06	1.86389687611986e-05
AMP22_0377	Striped_Shiner	0.459930514420072	2.44773753767503e-05	3.4816142917304e-06	0.539895744850238	7.45565117476794e-06	2.12830541364336e-06	5.78950442812435e-05	6.6409700671898e-06	7.94254188035107e-06	2.03489763443045e-05	5.80132047834965e-06	7.36358674906212e-06	7.30833246047422e-06	9.86692539329418e-06	1.30304533832223e-05
AMP22_0378	Striped_Shiner	0.451888299827774	3.35008237017336e-05	3.83925228339815e-06	0.547920267194509	5.39976930775721e-06	2.6061692888787e-06	4.98874650677522e-05	6.99336393173648e-06	8.15739300561193e-06	2.69228429958168e-05	6.10506745310776e-06	7.32786038851551e-06	1.11393933697744e-05	1.10831802042435e-05	1.8470199138168e-05
AMP22_0379	Striped_Shiner	0.474093235125144	3.29394361924448e-05	3.57325944703753e-06	0.52572290673852	8.38952190832053e-06	2.61531872045894e-06	5.27188187677654e-05	6.12874120189829e-06	5.93892274465345e-06	2.39821708899207e-05	5.06020308068079e-06	7.71285716911054e-06	7.69321742912635e-06	4.36615976085805e-06	2.27397237940194e-05
AMP22_0380	Striped_Shiner	0.755610710312923	0.000105691246789825	0.00245287429780184	0.13250357335185	0.108717713187138	9.27571483716057e-06	0.000196708574599203	1.83214544696781e-05	4.35411145684892e-05	7.1130317694951e-05	3.3137747806396e-05	4.67404649418481e-05	1.1059045728036e-05	1.03590146320458e-05	0.000169164448587
AMP22_0381	Striped_Shiner	0.0944303688239306	0.51741797267064	2.84815859797002e-05	0.0592978528807095	7.75010562149735e-05	3.98801162083914e-05	0.000111830809702015	0.000107517526579148	0.000104440390600898	0.328029374642329	5.57510359119629e-05	6.7182917592535e-05	3.05261602613363e-05	6.80918624320024e-05	0.000133227938014693
AMP22_0383	Creek_Chub	5.69985240810651e-05	2.80396369837726e-05	3.44347839624993e-06	3.1016917801552e-05	6.24749043899273e-06	2.59216848675586e-06	0.999656404296557	1.25166325956961e-05	1.14387000617761e-05	2.52137298537934e-05	1.0306702344635e-05	9.92795492210864e-06	7.94128206908565e-06	1.2177280421111e-05	0.000125736108729739
AMP22_0384	Creek_Chub	3.45793696677294e-05	0.131108680631577	3.80705758897915e-06	8.482873342566e-05	5.23468012092071e-06	0.000588024984513475	0.670780153393745	3.88965320863786e-05	3.89893356895591e-05	0.197156100481438	5.58886576369273e-05	5.82146999788015e-05	1.07194515996412e-05	1.2221620486232e-05	2.36604788311518e-05
AMP22_0385	Creek_Chub	9.90345017882295e-06	2.77004335728623e-05	0.00162319465676325	3.43344263887576e-05	5.42560590955318e-06	3.05008771636766e-06	0.51123849080503	1.04223891586782e-05	8.10122913880309e-06	2.72122203838524e-05	1.25387418499228e-05	1.48979212805182e-05	7.41443586528755e-06	0.48694640715917	3.09062650948049e-05
AMP22_0387	Creek_Chub	1.49947569364498e-05	3.63068516781452e-05	0.0414673553301642	0.0436154947737232	5.86803740788169e-06	2.3864224799495e-06	0.914755122512579	8.08816852820308e-06	8.46980197024491e-06	2.13335515400455e-05	7.84005236053758e-06	9.0892326959404e-06	6.77961335631055e-06	5.88626800902362e-06	3.49843769588043e-05
AMP22_0388	Creek_Chub	1.75316442534889e-05	0.0139928518008372	7.43226436206348e-06	0.00657192087491849	6.84350558508445e-06	2.50938193229643e-06	0.972472300837437	1.52674006900299e-05	1.15161167550236e-05	0.00684444554625438	1.34792143291622e-05	9.50983321643162e-06	1.14719309139521e-05	5.90609658700171e-06	1.70130417743856e-05
AMP22_0389	Creek_Chub	4.09905159971228e-05	0.204104803433609	0.0098100216530341	0.0156501381314393	0.000205360540953096	8.62637976207616e-06	0.666158646583557	0.000245373374713874	0.000105027946524891	0.10309019711257	0.000198864828669586	0.000259813508492081	1.73290892808158e-05	5.44759697812948e-05	5.0331401791714e-05
AMP22_0390	Creek_Chub	9.32712285344129e-06	4.60609312800171e-05	3.07054010653205e-06	2.1701986892458e-05	5.91825553068251e-06	3.16523029004538e-06	0.999840405146281	4.19434242185437e-06	5.6138499376133e-06	1.91656959312651e-05	4.94035878761261e-06	5.89302104159782e-06	6.86305855664928e-06	4.81842859995364e-06	1.88625970007712e-05
AMP22_0391	Creek_Chub	7.42056786054173e-06	0.425552624931869	3.17494093478719e-06	2.55634563751343e-05	4.51338202400362e-06	2.99239777286266e-06	0.326526947565377	6.8883713786198e-06	5.52829804254048e-06	0.247815142172699	6.13907131405244e-06	5.54225242162257e-06	1.09952772785139e-05	6.35039620037588e-06	2.01768464621991e-05
AMP22_0392	Creek_Chub	0.00618492969957879	0.000105624893824137	4.4539899079205e-06	0.457946388001243	5.63495276945802e-06	2.712822467147e-06	0.535578228235245	8.65418610765131e-06	1.07678848137095e-05	9.89760013253082e-05	9.55817807404836e-06	1.2384676916736e-05	1.21411346713599e-05	3.94826312350139e-06	1.55976121221739e-05
AMP22_0393	Creek_Chub	1.2007646515635e-05	0.0024481636832117	3.3027979828765e-06	4.63689757688165e-05	5.29787100717728e-06	0.000547144065880186	0.993579742958148	5.23266091879295e-05	6.78728747974328e-05	0.00303164385326244	9.87498457071307e-05	6.43630763486978e-05	8.36323849575551e-06	9.90345933690758e-06	2.47486310727298e-05
AMP22_0394	Creek_Chub	4.05764583407392e-05	4.86235345412012e-05	4.24654475839637e-06	0.000815626538030039	6.39501982354012e-06	2.23535488569474e-06	0.998930051575104	8.76435572178582e-06	9.80480610570226e-06	8.21476974306879e-05	9.04790983619794e-06	1.16070186604949e-05	8.21912089738078e-06	5.36936563633227e-06	1.72851049224247e-05
AMP22_0395	Creek_Chub	1.40885996278889e-05	2.3565792505494e-05	2.96328502352158e-06	0.00174083407250396	6.30918461649744e-06	7.60593869977185e-06	0.998091462184985	1.18804628099056e-05	1.27709283214313e-05	2.62760451870521e-05	1.70289644661893e-05	1.74881195622894e-05	9.44874632961378e-06	5.75116865464795e-06	1.25264587087836e-05
AMP22_0396	Creek_Chub	5.6808336471384e-05	3.0823161271725e-05	0.533256754691402	3.82519960867814e-05	0.00651963485286493	3.50354552494356e-05	0.459677917117874	4.35159664518497e-05	5.39600807701423e-05	3.56067568460102e-05	6.45985207886229e-05	6.93697228505369e-05	7.92028665925691e-06	5.09219416228898e-06	0.000104710678637675
AMP22_0397	Creek_Chub	1.15204637653422e-05	0.000246627524547542	6.17330659938537e-06	0.0861560570616275	5.47511173944529e-06	2.90556197963436e-06	0.912269205510616	3.00461759589241e-05	2.79808907825162e-05	0.000295539644453515	2.92654762980958e-05	2.2005409444868e-05	9.91479447650312e-06	1.98458602883067e-05	0.000867437342101358
AMP22_0398	Creek_Chub	0.000345102677801634	0.434648681998258	3.78225534721653e-06	0.0528374569864633	5.55521351517498e-06	2.74137506666322e-06	0.294599671579897	1.20592350032578e-05	1.36720245666024e-05	0.217465132429349	1.42629076343927e-05	1.52951746361118e-05	8.00842122831516e-06	5.52406563805927e-06	2.30540339233733e-05
AMP22_0400	Creek_Chub	0.000145761545978502	0.0019962771273987	5.28229484438067e-06	3.6472062407243e-05	0.00241775986702883	3.68311444027648e-06	0.978247128754854	2.03835800994158e-05	4.02878162542864e-05	0.000700686365221539	2.44818564064458e-05	1.89215539639329e-05	0.016299612198413	6.82136579406315e-06	3.64409684723508e-05
AMP22_0401	Creek_Chub	0.00810656813062572	9.91828588840497e-05	3.4201115644611e-06	0.562624692847331	0.00355239153909254	3.04338676972525e-06	0.425484360337257	1.11504206046537e-05	1.00658627227353e-05	5.01066542681874e-05	1.05755931823797e-05	8.6111793637027e-06	6.9847375596112e-06	4.91950616650192e-06	2.39268700028396e-05
AMP22_0403	Creek_Chub	0.000106738953673828	4.58968745747264e-05	4.14469461065127e-06	5.06707053640087e-05	5.70929413665383e-06	2.54675598284534e-06	0.999654353886843	1.37291789035178e-05	1.18727402188039e-05	4.89964245508714e-05	1.12370491990402e-05	1.10854343432784e-05	8.17715952925668e-06	5.96551865881255e-06	1.88755679088978e-05
AMP22_0407	Creek_Chub	9.16462203814276e-06	3.49771034104884e-05	4.59860649489466e-06	3.88767618601373e-05	6.24600353999168e-06	2.54433173517001e-06	0.999805980781714	6.37516059526495e-06	6.06583211382519e-06	3.60882386907359e-05	6.05753898982361e-06	5.36156435280657e-06	1.25099163951435e-05	5.84053955568994e-06	1.93132931673818e-05
AMP22_0408	Longnose_Dace	1.0150966569651e-05	0.0176057413607761	1.53239727518887e-05	5.14907484025505e-05	8.50669443956808e-06	1.62865145328944e-05	0.000485908559884999	1.88002572061578e-05	1.27474121054949e-05	0.00861042592550588	1.12783730085237e-05	1.48909431511783e-05	0.973095627417167	8.05071656700443e-06	3.47704534644019e-05
AMP22_0410	Longnose_Dace	1.30579787408744e-05	0.000104287377198053	4.0146239962063e-06	4.30164337879288e-05	8.42030380548272e-06	5.13613558326595e-06	0.000304660119118845	6.60972825321522e-06	8.31697794296083e-06	0.000100517360210993	7.5308487599392e-06	8.61864791109609e-06	0.999358371575673	6.1998248955141e-06	2.12426476731697e-05
AMP22_0411	Longnose_Dace	4.13076854289404e-05	2.15608704163607e-05	5.25450573083974e-06	0.524337341800332	8.43387225587548e-06	2.90924412966252e-06	5.36861982857762e-05	8.93537687958339e-06	8.25086032035805e-06	3.07320834689359e-05	6.32026444508251e-06	7.7444708501577e-06	0.475407925824324	4.60439886474172e-06	5.49921386001451e-05
AMP22_0412	Creek_Chub	0.42630218142271	1.93312599717685e-05	3.31870077400276e-06	0.480999068280061	9.55172244295209e-06	2.54418320483349e-06	0.0924198651214441	9.03017357213172e-06	9.82009551370559e-06	1.94417969359892e-05	1.1081926582139e-05	8.30150311565511e-06	0.000168610377224014	5.6168355825976e-06	1.22368317000655e-05
AMP22_0415	Longnose_Dace	1.970623416328e-05	0.00258977593049025	3.91211380108281e-06	2.90172738989856e-05	4.85943896106881e-06	2.89580303793073e-06	0.0155651431886118	7.59041801816565e-06	9.06304143879583e-06	0.000380410287878971	8.16382137235753e-06	6.62825742211327e-06	0.981340079893668	8.75837832747507e-06	2.39958518750556e-05
AMP22_0416	Western_Blacknose_Dace	1.42594512065905e-05	0.169437154055018	3.91989589846379e-06	0.743083152850469	5.32206761558916e-06	2.21416784898187e-06	0.000163508247842413	6.65286272615766e-06	5.89738720050322e-06	0.0872318515701329	6.14145338980083e-06	6.22881467756087e-06	9.24176860170772e-06	4.43948528253152e-06	2.00158713993204e-05
AMP22_0418	Creek_Chub	0.000364840773658919	7.09320416522847e-05	0.00655279093326923	8.47302736577883e-05	6.83327013323985e-06	8.59921845333881e-05	0.561210561990738	0.00104223141541878	0.000384658850636378	6.01761908041325e-05	0.000763374692375086	0.000896347064393125	0.00842162171508505	0.420029980500539	2.49282683886137e-05
AMP22_0420	Creek_Chub	2.01831593311408e-05	4.11717949064052e-05	9.8477201354323e-06	0.000477261471768273	8.87243230496267e-05	3.10386979307118e-06	0.999143178313971	3.08206717701687e-05	3.36097907424292e-05	3.77486863264887e-05	2.44515086841692e-05	2.63716518503635e-05	6.93771796893508e-06	6.88770304095466e-06	4.9701730363722e-05
AMP22_0421	Western_Blacknose_Dace	5.5892411904894e-05	0.639488868254673	0.0374901753024509	8.73271392031303e-05	0.0004457242800995	2.49690716832487e-05	9.52703143165246e-05	0.000494436608302694	0.0003084414104217	0.320192469744591	0.000572880424917779	0.000564314860913471	1.74973199969849e-05	3.42983210527068e-05	0.000127434539147813
AMP22_0422	Creek_Chub	9.35618696538104e-06	8.23524950609655e-05	9.58295841456241e-05	0.000113291703438514	0.000188089160348519	2.76316169969952e-06	0.994727770557006	0.000894606389921376	0.000931349673948658	0.000166866318813322	0.00157529289026822	0.000992814162404527	0.000135321899010298	4.94673620600468e-06	7.93493596551711e-05
AMP22_0423	Creek_Chub	8.05108144315677e-06	0.669433166260138	3.04211603082738e-06	2.0384242059688e-05	5.15786915981374e-06	1.65750559321041e-05	5.39315450373478e-05	2.01563331911351e-05	2.52445287405294e-05	0.329707496076898	1.34669225211889e-05	1.76685576029536e-05	0.000403084393794773	5.04270511388451e-06	0.000267532659149418
AMP22_0427	Creek_Chub	1.24855956464612e-05	0.0243740391724895	0.0106315102487958	0.0191010475129782	9.388657762897e-06	2.10440210720488e-05	0.932678698201974	2.59941962750997e-05	2.80036298036107e-05	0.0128146616268035	3.73431642424321e-05	3.40853730480547e-05	1.18180083693071e-05	6.28948064419988e-06	0.000213590997167993
AMP22_0429	Western_Blacknose_Dace	0.000588251964545023	0.560435138213057	3.50049132080274e-06	0.133950960451116	6.49508894563503e-06	2.90981623920846e-06	0.000473013436088698	1.31235348022204e-05	1.24902142307407e-05	0.304450426357624	1.51496836199888e-05	1.53219213952532e-05	8.8182511150991e-06	5.31120877814082e-06	1.9089410457847e-05
AMP22_0431	Longnose_Dace	1.11360106423983e-05	5.58284590235663e-05	4.08982193015585e-06	3.6386769104723e-05	1.57543084254615e-05	3.67863355426216e-06	8.80349754184553e-05	6.41134184921916e-06	6.74570963304691e-06	8.70234796217161e-05	6.03789653554941e-06	7.76381390403447e-06	0.999634473303954	7.50030065238913e-06	2.91359741952418e-05
AMP22_0432	Longnose_Dace	1.00024333121816e-05	0.0346152355205167	8.62616643125991e-06	3.52694758951061e-05	5.41253633391287e-06	4.02064009820174e-06	0.00077900365036375	8.43370761834012e-06	9.68974696449513e-06	0.0174569697663356	8.74347786176501e-06	8.11803790204974e-06	0.947024772375822	6.8204143728994e-06	1.88823311158721e-05
AMP22_0435	Longnose_Dace	2.60497142759546e-05	0.0328532765006664	1.67505695964995e-05	0.079572907987982	4.78995232501236e-05	0.207057311619322	0.0960910282262291	0.000337666845505	0.000203699292156846	0.0170322880727113	0.000178453140108567	0.000152491266517804	0.566247881333033	0.000131164122155952	5.11318155367497e-05
AMP22_0436	Creek_Chub	7.17387180872881e-06	4.06976490365314e-05	3.54606007637973e-06	2.52382032292135e-05	0.513388774593671	2.53887096981811e-06	0.486417427544793	7.87189752420208e-06	8.43888975016048e-06	4.09361698488807e-05	5.80565125395945e-06	7.23126434554237e-06	2.24279777179061e-05	6.11785584428363e-06	1.57731376447364e-05
AMP22_0438	Western_Blacknose_Dace	2.1136548766036e-05	0.635438197939892	5.80902223552471e-05	0.0451540104947053	1.82302218328358e-05	5.23259548891105e-06	0.000732796350834452	2.06228556966138e-05	2.36786149116973e-05	0.318390000986963	3.11383647836679e-05	2.95917784440755e-05	2.27656613481236e-05	6.89803867018584e-06	4.76088915931998e-05
AMP22_0439	Longnose_Dace	9.27398103863394e-06	7.1168182685976e-05	2.97181847337965e-06	3.95046326078102e-05	4.51639534388133e-06	3.03754876353953e-06	0.425096166118979	5.0852481294232e-06	7.16579067824171e-06	4.26053181419097e-05	5.1169006265036e-06	5.26831075205421e-06	0.574683029145002	4.63342667668878e-06	2.04568046115824e-05
AMP22_0440	Creek_Chub	1.10325405581712e-05	0.00427452471660639	3.39757807301976e-06	3.01204551644697e-05	0.00138334497967123	0.893462410897017	0.0878112524275978	1.26370970191625e-05	1.21599821075031e-05	0.0129000619918171	1.51411246718916e-05	1.34357329095811e-05	9.43846510928301e-06	8.87292489723519e-06	5.21694744184702e-05
AMP22_0444	Longnose_Dace	8.19104288885012e-05	0.000129194923639289	0.000189286323504887	0.981484501669804	8.63616198623507e-06	1.05033900439388e-05	0.000259986965783615	0.000587241459986515	0.000668124493142276	0.000132595980821616	0.0010909048270551	0.000795676716957268	0.0143099862987486	0.000144794426234004	0.000106655943960431
AMP22_0445	Longnose_Dace	9.64027815837138e-06	4.45995224046333e-05	0.000626984282786556	3.90333848732186e-05	4.12200917215579e-06	2.42858285012194e-06	0.335048333997528	1.09683714953207e-05	9.8125890798314e-06	2.29260613980011e-05	1.25868963269624e-05	1.22771797437124e-05	0.64701621333758	5.42726033851411e-06	0.017134646292024
AMP22_0446	Creek_Chub	1.99165715828991e-05	4.3255104229442e-05	0.00216104102542295	6.13772974760768e-05	0.000394424908140766	2.88992610802817e-06	0.996416623453299	0.000192393050104809	0.000163851328097065	2.55631006870326e-05	0.00022148857011536	0.000239947359716836	2.65966553483476e-05	5.65809541113986e-06	2.49735053116113e-05
AMP22_0450	Creek_Chub	8.44154394561223e-06	3.17949127897438e-05	3.47326932600562e-06	2.06494395620901e-05	5.10060596799648e-06	2.38577428680098e-06	0.999844566176335	6.36661627275645e-06	6.12063034874793e-06	2.94728765509726e-05	6.09983101014543e-06	4.90071144160046e-06	8.76878239902611e-06	5.01068950823761e-06	1.68487999666566e-05
AMP22_0451	Common_Shiner	2.66694667256885e-05	0.0110077723125574	0.00210753168605737	0.00117251630618998	3.46473041057944e-05	2.45657221556587e-05	0.976025988449653	0.00211953556734603	0.00192103711501611	0.00231373326590986	0.0019058577897598	0.00104846632386222	3.38567303242458e-05	4.08584295360868e-05	0.00021696381749641
AMP22_0453	Common_Shiner	0.000174036374444949	0.0470654772071218	3.6300308989638e-06	0.421584973340233	6.60508746401023e-06	2.45431756407981e-06	6.97774793859702e-05	1.0667876093386e-05	8.2262028375124e-06	0.0238327312027282	1.02558430566599e-05	9.3599645505006e-06	1.00428037663804e-05	0.507193240468701	1.85219976567249e-05
AMP22_0454	Common_Shiner	0.00562748079385616	0.000100498425806237	0.000306173117004749	0.973272229065498	3.5492794343855e-05	9.23221217057937e-06	0.0103955354409203	0.00202403384303838	0.00358996627240177	8.31142370288216e-05	0.00186641374300484	0.00165733660327317	0.000754601711816729	2.28002508968832e-05	0.000255091582518913
AMP22_0455	Common_Shiner	0.000220015153110845	5.04148746732179e-05	9.73449018198394e-06	0.997457639942567	9.01826293635229e-06	5.80163798345277e-06	0.000137166801145842	3.08624898979873e-05	6.08434576351122e-05	4.03643879533264e-05	8.69181917545151e-05	4.78660335594514e-05	0.00177271537094184	1.23005121852828e-05	5.83387570862871e-05
AMP22_0456	Common_Shiner	0.0125071085864911	0.000300854934145527	6.63888614809473e-05	0.986299208939076	7.47501285507242e-06	3.31870547009795e-06	0.000326009293547317	3.23315935541172e-05	2.96903225528914e-05	0.000320392669912907	2.36210394609903e-05	2.56494708412864e-05	1.19639349384457e-05	5.94971134848187e-06	4.00373256232437e-05
AMP22_0458	Common_Shiner	5.42151749246237e-05	0.0339875606378967	3.66068265679995e-06	0.544774184167385	0.37497848721842	4.07443873043259e-05	5.99421367776156e-05	2.31105881244356e-05	2.22941107080506e-05	0.0459823338631152	1.84977678072852e-05	2.58136060578077e-05	7.72590330401906e-06	4.96036219878893e-06	1.64694702473044e-05
AMP22_0459	Common_Shiner	0.00562214806462483	2.20789550782728e-05	3.51436558004542e-06	0.345902422686418	4.74497912448824e-06	0.439486947337786	0.208871558604141	7.26112102641018e-06	1.09358715991016e-05	2.70130773847582e-05	6.27617333659713e-06	9.51103920863215e-06	6.31512086427363e-06	5.24197316023921e-06	1.4030399743733e-05
AMP22_0460	Common_Shiner	0.00353809860401148	0.0087533595307513	3.0317896936036e-06	0.518881411174933	1.83680645054844e-05	2.71625898681322e-06	0.459853370388349	1.56219156475475e-05	1.17529894193102e-05	0.00427145299075715	1.65814084066595e-05	1.38840017510133e-05	8.57488250344994e-06	0.00459896394985844	1.28121765216822e-05
AMP22_0461	Common_Shiner	0.0225705581636478	2.56262198133494e-05	1.20505904271597e-05	0.977207745800416	4.59737605259084e-06	2.82465602760426e-06	6.10127404299405e-05	8.90488238473931e-06	8.76152954427243e-06	2.18311081742923e-05	8.022995798192e-06	8.64901724933161e-06	7.73178437680209e-06	7.33078029270449e-06	4.43524715439961e-05
AMP22_0462	Common_Shiner	0.00307239954866497	1.46142951018676e-05	0.506535898834467	0.490256965175271	4.40999951813232e-06	2.64247650591023e-06	2.34799572773894e-05	8.11698473634685e-06	7.11156296295385e-06	1.60991874548147e-05	8.81989037371585e-06	7.59375720716471e-06	7.9266358187749e-06	5.01022231559206e-06	2.89114367055765e-05
AMP22_0463	Common_Shiner	8.68948272788944e-06	0.000112525585832743	0.0151663610402805	0.000389123201752266	8.03012625434882e-06	4.38520669899232e-06	0.56068538932999	1.36656614892884e-05	1.71189018057907e-05	9.90250548973229e-05	1.34345496249355e-05	1.72897154733687e-05	8.11238104443062e-06	6.5844045004352e-06	0.423450265352925
AMP22_0465	Common_Shiner	0.00216529418309689	0.168547903722152	3.46817064598582e-05	0.212464437499642	5.66638020578631e-06	5.98437259446058e-06	4.07248079896404e-05	5.18703588258465e-05	9.61875268934674e-05	0.258499693866198	6.53442114093469e-05	4.52888880508557e-05	7.48328463408728e-06	0.357905953491727	6.34857413313426e-05
AMP22_0468	Common_Shiner	0.0165549879608831	3.80303134088369e-05	3.39984832216008e-06	0.981955141693354	6.68155268181273e-06	3.17937912890629e-06	9.06431249122313e-05	1.04629801006386e-05	1.1172852183726e-05	2.65852396357183e-05	9.93768142163516e-06	8.80231176708358e-06	0.00126147849087664	4.62031897037571e-06	1.48761820777082e-05
